customer_id,name,email,plan_type,monthly_charge,signup_date,last_login_date,support_tickets,tenure_days,churned,login_data_missing
1061,Ashley Weiss,daniel04@example.net,Premium,19.99,2025-11-01,2026-07-05,1,257,0,False
2296,Rebecca Bowen,robert52@example.org,Premium,19.99,2026-01-22,2026-02-27,1,175,1,False
1872,Ronald Morrison,lopezchad@example.com,Pro,39.99,2025-01-29,2025-06-02,2,533,1,False
2542,Peter Franco MD,taylordavis@example.com,Pro,39.99,2026-05-28,2026-06-23,1,49,0,False
2946,Kyle Parks,markphillips@example.com,Basic,9.99,2025-11-04,2025-11-17,2,254,1,False
1278,Sharon Crane,ytaylor@example.net,Premium,19.99,2025-07-03,2026-01-06,1,378,0,False
2392,Vanessa Nicholson,stevenandrews@example.org,Basic,9.99,2025-06-02,2025-11-28,0,409,0,False
1036,Justin Baxter,sarayoung@example.org,Basic,9.99,2026-05-29,2026-07-06,0,48,0,False
1662,Lauren Haley,karenhodges@example.com,Basic,9.99,2025-03-18,2025-07-25,1,485,1,False
2870,Timothy Small,bellchad@example.org,Basic,9.99,2025-05-06,2026-03-19,1,436,1,False
2494,Jenna Santos,mjohnson@example.net,Premium,19.99,2025-10-28,2026-05-16,2,261,1,False
1977,Phillip Macias,ganderson@example.org,Pro,39.99,2024-10-11,2025-05-20,2,643,0,False
2624,Karen Middleton,anthony66@example.org,Pro,39.99,2026-01-31,2026-06-08,2,166,0,False
1738,Lance Li,shawn00@example.net,Basic,9.99,2025-10-07,2026-04-02,1,282,1,False
1191,Megan Mitchell,booneryan@example.com,Basic,9.99,2025-12-06,2026-05-24,1,222,1,False
1919,Tara Kennedy,cassandra55@example.net,Basic,9.99,2026-03-30,2026-07-15,1,108,0,False
1456,Deborah Ramsey,sandra99@example.org,Basic,9.99,2024-12-22,2025-07-30,3,571,1,False
2417,Kyle Howell,nicole69@example.net,Pro,39.99,2026-03-11,2026-05-29,2,127,1,False
1675,Ryan Griffin,nguyencathy@example.org,Basic,9.99,2025-08-27,2025-11-06,1,323,1,False
1760,Natasha Payne,qdavis@example.org,Basic,9.99,2024-12-30,2026-03-09,1,563,0,False
2871,Kyle Mullins,uclark@example.org,Pro,39.99,2025-04-28,2026-03-08,0,444,0,False
2656,Heather Blake,trevor68@example.org,Pro,39.99,2025-11-09,2025-12-04,1,249,0,False
1728,Jennifer Cox,sandersmary@example.org,Pro,39.99,2024-12-27,2025-11-15,1,566,0,False
2399,Laura Rush,yballard@example.net,Pro,39.99,2025-06-12,2026-05-16,3,399,1,False
1412,Stacey Hunt,jennifer83@example.org,Premium,19.99,2024-12-08,2026-01-29,0,585,1,False
2098,Kendra Snyder,drodriguez@example.net,Pro,39.99,2025-01-05,,3,557,1,True
1825,Tyler Murphy,deborahsmith@example.com,Basic,9.99,2024-07-17,2024-07-23,1,729,1,False
2549,Mrs. Chelsea Villa,jgibson@example.net,Premium,19.99,2026-02-09,2026-04-30,3,157,1,False
1616,James Guerrero,jasonnavarro@example.com,Pro,39.99,2024-08-22,2025-02-21,3,693,1,False
1114,Michael Robinson,xsampson@example.org,Pro,39.99,2026-06-01,2026-06-17,4,45,1,False
1417,Sharon Newton,yyoung@example.net,Basic,9.99,2025-02-01,2026-01-19,1,530,1,False
2979,Samuel Anderson,ijimenez@example.net,Basic,9.99,2026-03-20,2026-04-17,2,118,1,False
1969,Wayne Morgan,marierosales@example.org,Pro,39.99,2025-02-03,2025-10-16,2,528,0,False
1604,Tim Larsen,keithsalas@example.org,Basic,9.99,2024-10-16,2024-11-30,1,638,1,False
2989,Latoya Cooper,deborah62@example.com,Premium,19.99,2024-11-24,2026-04-15,0,599,1,False
1089,Travis Holland,tyronemoran@example.net,Basic,9.99,2025-11-20,2026-02-26,2,238,0,False
1848,Kathleen Mora,heatherowens@example.org,Premium,19.99,2024-12-29,2026-02-16,2,564,1,False
2572,Andrea Bennett,mitchellallison@example.com,Pro,39.99,2025-11-01,2026-02-10,2,257,1,False
2987,Angela Hunt,dcox@example.com,Pro,39.99,2025-08-25,2026-05-05,0,325,1,False
1753,Katherine Dodson,jbrown@example.org,Basic,9.99,2024-12-22,2025-01-11,3,571,0,False
1498,David Torres,millskatherine@example.org,Premium,19.99,2025-03-12,2025-10-28,0,491,1,False
2276,Jonathan Williams,rbrowning@example.com,Pro,39.99,2025-01-21,2025-08-29,2,541,0,False
2325,David Armstrong,angela40@example.org,Pro,39.99,2026-01-06,2026-01-18,0,191,1,False
1011,Zachary Rice,frazierdanny@example.net,Pro,39.99,2025-12-22,2026-05-29,0,206,0,False
1396,Stephen Jackson,heatherbrown@example.org,Basic,9.99,2024-09-25,2026-05-18,0,659,1,False
1284,Renee Hudson,candice25@example.net,Pro,39.99,2025-02-04,2025-12-02,2,527,1,False
2066,David Williams,donovancourtney@example.net,Pro,39.99,2026-06-04,2026-07-10,2,42,0,False
2191,Monique Meyer,hphillips@example.net,Basic,9.99,2025-11-21,2026-06-09,1,237,0,False
2440,Oscar Farmer,wstewart@example.net,Premium,19.99,2025-07-21,2026-03-04,2,360,1,False
2805,Anna Gonzalez,desiree83@example.org,Pro,39.99,2025-09-16,2025-11-14,1,303,0,False
1690,Tiffany Mathis,butlersabrina@example.org,Premium,19.99,2026-02-08,2026-07-03,1,158,0,False
2943,Anthony Ward,michael56@example.org,Pro,39.99,2024-12-06,2025-03-23,2,587,1,False
1689,Thomas Martin,ericwalker@example.org,Pro,39.99,2026-01-22,2026-04-29,1,175,0,False
1851,Christopher Mcclure,matthewspencer@example.org,Pro,39.99,2024-11-29,2025-03-13,0,594,0,False
1159,Olivia Harrison,bullockandrew@example.org,Premium,19.99,2026-02-19,2026-05-10,1,147,0,False
1895,Kathy Bush,hallchristina@example.org,Premium,19.99,2025-02-16,2026-03-03,1,515,1,False
2628,John Anderson,wheeleranna@example.org,Basic,9.99,2025-09-03,2026-01-30,0,316,1,False
1257,Laura Jackson,rjackson@example.com,Premium,19.99,2025-01-18,2025-04-07,2,544,1,False
1335,Anthony Guzman,foxaaron@example.net,Pro,39.99,2024-12-03,2025-02-17,3,590,1,False
2948,Dr. Mary White DVM,monica00@example.org,Pro,39.99,2026-03-08,2026-06-14,1,130,0,False
2039,Brittney Garcia,zmoore@example.org,Basic,9.99,2024-12-18,2026-05-04,0,575,0,False
1515,Denise Guerra,caseymoore@example.com,Basic,9.99,2026-02-08,2026-05-04,1,158,0,False
2348,Daniel Barnes,rodriguezthomas@example.com,Premium,19.99,2026-03-06,2026-05-15,4,132,1,False
2015,Janice Carpenter,xrose@example.net,Premium,19.99,2026-02-02,2026-03-09,0,164,0,False
1768,David Miller,wilsondorothy@example.org,Premium,19.99,2026-01-16,2026-06-17,1,181,0,False
2807,Chris Hernandez,ericdelacruz@example.net,Basic,9.99,2026-05-18,2026-06-11,1,59,0,False
1761,Alex Clark,schan@example.net,Basic,9.99,2025-12-23,,2,205,0,True
2246,Jack Barton,rgallegos@example.org,Basic,9.99,2024-08-09,2026-03-21,2,706,1,False
2203,Mr. Mark Williams,kortiz@example.org,Basic,9.99,2025-07-25,2026-04-28,2,356,0,False
2519,Tamara Reid,sheltontiffany@example.com,Basic,9.99,2025-02-23,2025-03-10,0,508,1,False
2123,Charles Yang,rtaylor@example.net,Pro,39.99,2026-03-03,2026-04-12,0,135,0,False
1521,Robert Brown,yshort@example.net,Basic,9.99,2024-08-24,2025-10-24,1,691,1,False
1022,Robert Chase,williamsyvette@example.org,Pro,39.99,2026-05-24,2026-07-12,1,53,0,False
1356,James Nguyen,april09@example.net,Premium,19.99,2025-07-15,2025-12-15,1,366,1,False
2277,Jason Anderson,steven51@example.org,Pro,39.99,2024-12-19,2026-01-29,6,574,1,False
2312,Jordan Palmer,joseph83@example.com,Pro,39.99,2025-01-23,2025-11-21,1,539,1,False
2740,Molly Jackson,brandon64@example.net,Premium,19.99,2024-08-14,2026-03-10,1,701,0,False
1340,Tiffany Myers,whitelucas@example.net,Basic,9.99,2024-12-16,2025-11-07,0,577,1,False
1431,Eugene Price,nicholsdarlene@example.net,Basic,9.99,2024-08-28,2026-01-22,4,687,1,False
1473,Sherri Li,heather69@example.com,Premium,19.99,2026-01-04,2026-05-30,1,193,1,False
1217,Melanie Larson,foxallison@example.com,Pro,39.99,2024-09-07,2025-09-23,1,677,1,False
1911,Valerie Miller,nancymartin@example.com,Pro,39.99,2025-01-08,2025-06-24,0,554,1,False
2227,Raymond Vargas,tammy97@example.org,Basic,9.99,2024-11-09,2026-03-04,1,614,0,False
2649,Hannah Newman,rharris@example.com,Pro,39.99,2026-05-20,2026-06-04,1,57,0,False
2011,Derek Meadows,mccormickmichelle@example.org,Basic,9.99,2026-01-10,2026-02-06,1,187,1,False
1093,Mrs. Janet Chase,vwilliams@example.com,Premium,19.99,2025-11-20,2026-06-01,1,238,0,False
2008,Stephen Carson,vasquezvicki@example.org,Basic,9.99,2024-09-24,2026-06-16,0,660,0,False
2070,Autumn Cooper,timothy99@example.net,Pro,39.99,2024-07-18,2025-08-01,1,728,1,False
2092,Robert Lopez,petersonlisa@example.net,Premium,19.99,2025-07-09,2025-11-02,0,372,1,False
2308,Amy Leach,bruce33@example.net,Premium,19.99,2025-12-30,2026-04-03,2,198,1,False
1696,Kevin Bell,williamjones@example.net,Basic,9.99,2025-12-31,2026-04-14,1,197,1,False
2856,Justin Garcia,ernestmahoney@example.net,Premium,19.99,2025-12-29,2026-06-11,0,199,0,False
1996,Stacey Baker,rickycarr@example.com,Basic,9.99,2026-06-04,2026-06-30,3,42,1,False
2458,Tammy Lopez,smithlatasha@example.org,Pro,39.99,2024-12-09,2026-01-31,5,584,1,False
1153,Dustin Goodman,pyoung@example.com,Pro,39.99,2026-05-21,2026-07-03,0,56,0,False
2099,Brian Jacobson,john81@example.com,Pro,39.99,2024-12-20,2025-12-10,1,573,1,False
2777,Kimberly Morgan,yoconnell@example.com,Basic,9.99,2026-01-17,2026-06-17,3,180,0,False
1789,Patricia Smith,gpeterson@example.org,Basic,9.99,2024-09-12,2025-05-20,1,672,1,False
1580,Joshua Clark,lauren51@example.org,Basic,9.99,2025-01-27,2025-02-12,1,535,1,False
2470,James Torres,jeremy79@example.net,Premium,19.99,2025-06-29,2025-12-12,1,382,1,False
1703,Kevin Garcia,calvinhester@example.com,Premium,19.99,2024-12-02,,1,591,0,True
2212,Duane Warner,patrickkaiser@example.net,Pro,39.99,2025-04-16,2025-10-02,0,456,1,False
2295,Kayla Banks,gcobb@example.org,Basic,9.99,2026-02-27,2026-06-12,1,139,0,False
2723,Autumn Thomas,jpeterson@example.org,Basic,9.99,2025-04-25,2026-04-01,1,447,1,False
2260,Alyssa Blackwell,katrinawood@example.com,Basic,9.99,2025-07-01,2025-07-01,0,380,1,False
1487,Daniel King,colematthew@example.com,Premium,19.99,2025-03-24,2025-12-16,1,479,1,False
1559,Victoria Williams,oblack@example.org,Premium,19.99,2024-11-24,2025-08-14,0,599,0,False
2141,Michael Rosario,nlee@example.net,Pro,39.99,2026-02-14,2026-05-01,3,152,1,False
2119,Allison Wang,camposchristina@example.com,Basic,9.99,2026-01-16,2026-05-01,1,181,1,False
1801,Brandon Coleman,thomasgriffin@example.com,Pro,39.99,2025-10-31,2026-02-11,4,258,1,False
1512,Amy Kelly,jacquelinemoody@example.org,Pro,39.99,2025-06-21,2025-10-22,1,390,1,False
1633,Heather Miller,imoss@example.org,Premium,19.99,2024-11-27,2026-01-29,2,596,0,False
2531,Heather Morales,rebeccahutchinson@example.org,Premium,19.99,2024-07-31,2024-09-30,0,715,1,False
2850,Lindsay Henderson,stevengoodwin@example.net,Premium,19.99,2026-05-06,2026-06-22,1,71,0,False
2876,Rachel Parker,tami38@example.net,Pro,39.99,2024-08-04,2024-11-05,1,711,1,False
2150,Nancy Tran,hughesnicholas@example.org,Premium,19.99,2025-05-11,2025-11-10,0,431,1,False
1790,Heather Ortega,karenmoreno@example.org,Basic,9.99,2024-10-19,2025-07-18,0,635,0,False
1116,Alison Buchanan,vanessabuchanan@example.org,Basic,9.99,2024-09-01,2026-02-05,2,683,1,False
2497,Alexander Smith,michelleclark@example.net,Basic,9.99,2025-04-13,2025-09-10,2,459,1,False
1740,Marie Anderson,usparks@example.com,Pro,39.99,2025-06-14,2026-04-01,3,397,0,False
2749,George Zhang,mcdanielrichard@example.org,Pro,39.99,2025-12-09,2026-04-02,3,219,1,False
2081,Johnny Williams,robert17@example.org,Pro,39.99,2025-09-09,2026-03-11,3,310,1,False
1830,Amanda Vasquez,adrianjoyce@example.net,Premium,19.99,2025-04-18,2026-05-17,0,454,0,False
1119,Cameron Fisher,reesethomas@example.com,Basic,9.99,2025-07-09,2025-08-18,0,372,1,False
1656,Jennifer Robinson,kenneth10@example.com,Basic,9.99,2025-10-26,2025-12-07,0,263,0,False
2976,Edward Anderson,derekdougherty@example.org,Basic,9.99,2025-01-07,2025-06-09,0,555,1,False
1635,Jennifer Lewis,ibentley@example.org,Premium,19.99,2025-12-15,2026-02-02,0,213,0,False
1369,Daniel Turner,asilva@example.net,Basic,9.99,2026-06-14,2026-07-14,2,32,0,False
1268,Jill Myers,michaeljohnson@example.org,Premium,19.99,2025-02-06,2026-06-04,1,525,1,False
1655,James Pacheco,chavezjohn@example.net,Pro,39.99,2025-12-24,,1,204,1,True
1935,Amanda Flores,hillmelanie@example.net,Premium,19.99,2025-06-14,2026-05-08,2,397,1,False
1822,Thomas Nelson,mary65@example.net,Pro,39.99,2024-12-10,2026-04-14,2,583,1,False
1866,Ricky Edwards,roymcmahon@example.com,Premium,19.99,2024-12-08,2025-08-28,1,585,1,False
1046,Carolyn Miller,clarence34@example.org,Pro,39.99,2026-01-30,2026-02-23,1,167,0,False
2373,Brian Shaffer,brendawalker@example.com,Basic,9.99,2025-10-23,,1,266,0,True
2767,Tina Herring,alexis57@example.net,Premium,19.99,2025-02-01,2025-06-19,2,530,0,False
1991,Cheryl Olsen,gcohen@example.org,Pro,39.99,2024-11-07,2026-02-12,2,616,1,False
1876,Roger Jacobs,aliciakent@example.com,Premium,19.99,2025-06-02,2026-01-23,1,409,0,False
1773,Melissa Lopez,clarkdeborah@example.net,Premium,19.99,2024-12-31,2026-04-18,0,562,0,False
2219,Sergio Wilson,osimpson@example.net,Premium,19.99,2025-06-21,2026-04-09,1,390,1,False
2126,John White,meaganpayne@example.net,Pro,39.99,2025-11-03,2026-06-10,0,255,0,False
1004,Valerie Gray,maria95@example.net,Pro,39.99,2024-11-26,2025-01-06,3,597,1,False
2003,Ronald Hines,andersonkayla@example.com,Pro,39.99,2024-10-22,2025-11-22,3,632,0,False
2783,Michelle Carter,ahernandez@example.org,Premium,19.99,2025-03-28,2025-11-27,0,475,0,False
1263,Terri Clark,marie16@example.net,Basic,9.99,2025-06-29,2026-02-25,0,382,0,False
2622,Julie Martinez,kristen51@example.com,Basic,9.99,2024-11-15,2026-03-20,4,608,1,False
2900,Paula Dyer,torrestricia@example.com,Basic,9.99,2025-08-24,2025-10-06,1,326,1,False
1443,Lynn Hess,nhammond@example.org,Premium,19.99,2025-08-05,2026-02-08,0,345,0,False
2002,Terry Waller,ramseyderrick@example.org,Premium,19.99,2025-09-10,2026-01-04,1,309,0,False
2077,Brian Lamb,wgibbs@example.org,Pro,39.99,2024-09-03,2025-11-24,1,681,1,False
1837,David Rodriguez,susanwall@example.com,Pro,39.99,2025-07-13,2025-10-08,2,368,1,False
2853,Melissa Grant,jennifer51@example.com,Premium,19.99,2025-08-25,2026-05-31,3,325,1,False
1304,Eric Dixon,terrimoore@example.com,Pro,39.99,2025-04-14,2026-01-29,1,458,1,False
2365,Vanessa Good,phartman@example.com,Pro,39.99,2025-04-14,2025-07-11,1,458,1,False
2610,Jacqueline Smith,gingram@example.org,Pro,39.99,2024-12-09,2025-06-21,0,584,0,False
1313,Douglas Kirk,christopher70@example.com,Pro,39.99,2024-12-02,2025-10-31,1,591,1,False
1149,Nancy Jennings,lucasrodney@example.com,Premium,19.99,2024-07-27,2025-03-06,0,719,1,False
2148,Juan Potts,jennifer10@example.com,Pro,39.99,2025-07-05,2026-03-06,1,376,0,False
2213,Ashley Walker,sandersjesse@example.com,Basic,9.99,2025-06-13,2025-07-26,2,398,0,False
1574,Lisa Crawford,lvasquez@example.net,Premium,19.99,2024-12-24,2025-06-07,0,569,1,False
1050,Robert Mcclain,jrivas@example.com,Premium,19.99,2026-04-04,2026-06-19,2,103,0,False
2605,Teresa Clark,xdouglas@example.org,Premium,19.99,2025-04-14,2025-09-19,0,458,1,False
1726,Matthew Johnson,josephjohnson@example.com,Pro,39.99,2025-10-19,2025-12-05,1,270,0,False
1833,Todd Davidson,nashmarcus@example.com,Basic,9.99,2025-01-22,2026-01-24,0,540,1,False
2377,Robin Fuller,bcaldwell@example.org,Pro,39.99,2025-08-15,2025-08-23,0,335,1,False
2115,Timothy Wright,ghenderson@example.com,Pro,39.99,2026-04-20,2026-06-10,0,87,0,False
2166,Destiny Bishop,stephanie72@example.com,Pro,39.99,2026-01-02,2026-02-24,0,195,1,False
1470,Zachary Chan,elizabeth69@example.org,Pro,39.99,2025-07-12,2026-04-09,2,369,1,False
1971,Stephanie Charles,kellychristina@example.com,Premium,19.99,2025-02-08,2025-04-05,1,523,0,False
1653,Zachary Vargas PhD,alexis63@example.org,Basic,9.99,2025-03-01,2025-12-16,0,502,1,False
1399,Jessica Barber,rreed@example.net,Pro,39.99,2025-04-10,2026-05-02,1,462,1,False
1511,Brittney Townsend,ericdavis@example.net,Basic,9.99,2025-03-08,2026-06-30,0,495,0,False
1320,Brandy Carrillo,moorefrank@example.com,Premium,19.99,2025-02-19,2025-04-21,0,512,1,False
1019,Cindy Anderson,esanchez@example.com,Basic,9.99,2024-11-25,2025-01-21,1,598,0,False
1684,Andrea Reese DDS,ooneill@example.net,Premium,19.99,2025-06-13,2026-03-16,0,398,0,False
1035,Brittany Anderson,michael05@example.org,Pro,39.99,2025-11-04,2026-04-22,2,254,1,False
1902,Jerome Reid,michelle71@example.com,Pro,39.99,2025-04-19,2025-07-03,2,453,0,False
2840,Lauren Barr,eroman@example.net,Pro,39.99,2026-02-10,2026-03-23,1,156,0,False
1827,Andre Collier,wchambers@example.com,Pro,39.99,2026-02-14,,0,152,1,True
1407,Craig Martinez,ylewis@example.org,Premium,19.99,2025-11-28,2025-12-22,0,230,1,False
1920,Teresa Ortega,wbishop@example.com,Premium,19.99,2026-01-30,,1,167,1,True
1537,Erica Glass,rodriguezrobert@example.com,Pro,39.99,2025-03-15,2025-08-18,1,488,0,False
1758,Ronald Keller,rfuller@example.net,Premium,19.99,2025-10-18,2026-01-15,2,271,1,False
2973,Nicole Mejia,timothycannon@example.net,Basic,9.99,2025-09-10,2025-11-15,2,309,1,False
2062,Kelly Kim,mckinneydavid@example.org,Pro,39.99,2025-09-30,2026-05-14,0,289,1,False
2199,Linda Daniels,colin14@example.com,Premium,19.99,2026-05-24,2026-06-10,0,53,0,False
1245,Michael Evans,valdezmichele@example.org,Premium,19.99,2024-09-18,2025-05-28,0,666,1,False
2416,David Cervantes,tracey63@example.com,Pro,39.99,2026-04-18,2026-05-23,0,89,0,False
2127,Jessica Fields,donaldgarner@example.org,Pro,39.99,2024-11-11,2026-02-07,4,612,1,False
1784,Arthur Jordan,davidwalker@example.com,Basic,9.99,2026-06-10,2026-07-08,0,36,0,False
2803,Thomas Brewer,daniel15@example.org,Basic,9.99,2026-05-13,2026-07-07,1,64,0,False
1489,Richard Kelly,champton@example.org,Basic,9.99,2025-04-07,2025-08-18,0,465,0,False
1154,Cheyenne Gregory,smurray@example.com,Basic,9.99,2025-07-02,2025-12-07,0,379,0,False
1961,Kevin Green,dianethomas@example.net,Pro,39.99,2025-12-11,2025-12-22,1,217,1,False
1853,Jacob Watson,shelleyrowland@example.net,Premium,19.99,2026-03-24,2026-07-02,2,114,0,False
2311,Leah Reid,qgay@example.com,Basic,9.99,2025-09-08,2026-02-08,0,311,1,False
1625,Zachary Hammond,jonathan14@example.org,Premium,19.99,2025-04-08,2025-09-09,1,464,1,False
1685,Jose Johnston,francisco02@example.com,Premium,19.99,2025-06-02,2026-03-12,2,409,1,False
2614,Joann Evans,montoyaelizabeth@example.net,Pro,39.99,2025-01-08,2025-06-04,0,554,1,False
1569,Kenneth Morrison,samantha01@example.com,Pro,39.99,2026-06-10,2026-06-15,0,36,0,False
2977,Mr. Daniel Anderson,jonesterri@example.com,Basic,9.99,2025-08-23,2026-04-12,1,327,1,False
1017,Michael Brooks,omartinez@example.org,Pro,39.99,2025-03-08,2025-12-24,3,495,1,False
1127,Kenneth Lewis,gwalker@example.com,Pro,39.99,2026-02-26,2026-04-18,1,140,1,False
2346,Jake Skinner,anthony05@example.org,Pro,39.99,2026-03-29,2026-04-01,1,109,1,False
2279,Alexandria Peterson,lynn27@example.net,Basic,9.99,2025-06-29,2026-01-18,2,382,0,False
1927,Ann Graham,martinsarah@example.com,Premium,19.99,2026-01-02,2026-02-13,2,195,0,False
1980,Christina Mccarthy,hayneswayne@example.org,Pro,39.99,2024-11-24,2026-04-20,0,599,1,False
1190,Brandon Long MD,jasongomez@example.org,Pro,39.99,2025-01-27,2025-12-12,2,535,1,False
2139,Michael Perez DDS,zcervantes@example.org,Basic,9.99,2024-09-13,2024-09-29,4,671,1,False
1992,Richard Morales,jamie02@example.net,Pro,39.99,2024-12-14,2026-01-21,1,579,0,False
2713,David Brooks,brownelizabeth@example.com,Premium,19.99,2025-11-10,2025-11-14,1,248,0,False
1606,Stephanie Dominguez,dhanson@example.net,Premium,19.99,2025-05-07,2026-04-28,3,435,1,False
1180,Maria Cole,david89@example.org,Basic,9.99,2026-01-03,,0,194,1,True
1301,Alexandria Ward,david96@example.com,Pro,39.99,2025-08-01,2025-09-30,1,349,0,False
1496,Sharon Mcdonald,amy28@example.org,Pro,39.99,2025-09-01,2026-01-24,1,318,0,False
2754,Andrea Miller,shannon88@example.com,Pro,39.99,2026-05-19,2026-07-01,2,58,0,False
2828,Curtis Morales Jr.,angelcunningham@example.org,Basic,9.99,2025-03-16,,0,487,1,True
2718,Keith Phillips,ashley32@example.org,Premium,19.99,2024-09-28,2026-04-01,2,656,1,False
2692,Tamara Ingram,richardsonangela@example.net,Basic,9.99,2025-07-13,2026-05-14,2,368,1,False
1517,Mary Ryan,rlee@example.com,Pro,39.99,2026-01-02,,1,195,1,True
2396,Katie Russell,michelle90@example.net,Pro,39.99,2025-12-25,2026-04-23,1,203,1,False
2069,Erik Odonnell,hectorsmith@example.org,Pro,39.99,2025-10-19,2026-04-07,1,270,1,False
1476,Paul Peterson,thomasgomez@example.net,Premium,19.99,2025-01-19,2026-06-17,2,543,0,False
1157,Ruth Wilkerson,perryrandy@example.com,Basic,9.99,2024-12-27,,2,566,1,True
2243,Pamela Kramer,danastevens@example.net,Pro,39.99,2026-05-06,2026-05-27,0,71,0,False
2195,Sherry Johnson,sanchezbrenda@example.org,Basic,9.99,2025-10-29,2026-01-05,3,260,1,False
1016,Deborah Brennan,ibrandt@example.net,Premium,19.99,2025-11-09,2026-05-05,0,249,1,False
2535,Chelsea Wells,llewis@example.com,Premium,19.99,2025-08-06,2026-03-09,4,344,1,False
2072,Garrett Robinson,josepholson@example.org,Pro,39.99,2025-03-15,2025-12-09,0,488,0,False
1546,John Garner,reedmichael@example.net,Basic,9.99,2025-02-11,2026-07-13,2,520,0,False
2539,Katrina Russell,johnboyd@example.com,Pro,39.99,2026-01-07,2026-03-30,0,190,0,False
1658,John Schultz,cruzhannah@example.net,Premium,19.99,2024-08-06,2025-06-03,3,709,1,False
2679,Joseph Tate,gregoryhines@example.net,Basic,9.99,2025-09-23,2025-10-05,0,296,1,False
2019,Jacqueline Miles,woodsbrittney@example.org,Basic,9.99,2024-08-05,2025-04-21,3,710,1,False
2719,Courtney Deleon,jpowell@example.org,Pro,39.99,2025-04-26,2026-03-04,1,446,0,False
2504,James Johnson,arivas@example.org,Premium,19.99,2026-05-27,2026-06-24,2,50,0,False
1959,Roberto Burns,jackie48@example.com,Pro,39.99,2025-09-13,2026-06-14,2,306,0,False
2950,Steven Morgan,fcampbell@example.org,Basic,9.99,2026-01-01,2026-05-19,1,196,1,False
1283,Cynthia Cochran,michelle96@example.org,Basic,9.99,2025-09-19,2026-05-12,0,300,1,False
2632,Michael Kane,coxcody@example.com,Premium,19.99,2026-01-03,2026-03-05,1,194,1,False
1797,Alexis Hogan,john46@example.net,Premium,19.99,2024-09-30,2024-11-08,1,654,0,False
2680,Andrew Hamilton,williamsbrandon@example.net,Premium,19.99,2025-01-13,2025-05-27,3,549,1,False
1225,Danielle Reed,jacob10@example.net,Basic,9.99,2025-05-04,2026-04-04,3,438,1,False
1026,Amy Romero,caseyjones@example.org,Basic,9.99,2025-04-23,2026-06-19,6,449,0,False
2832,William Powell,vgarcia@example.net,Pro,39.99,2025-08-31,2026-04-28,1,319,1,False
1437,Sarah Randolph,enewman@example.com,Basic,9.99,2025-10-28,2026-01-01,0,261,0,False
2388,Vincent Mathews,amassey@example.net,Basic,9.99,2025-08-04,2026-02-16,0,346,1,False
1229,Leslie Moss,conniesimmons@example.com,Pro,39.99,2024-08-16,2025-04-13,1,699,1,False
1037,Allison Doyle,kimberly63@example.com,Premium,19.99,2024-11-03,2026-01-11,4,620,1,False
1749,David Odonnell,smithwilliam@example.com,Premium,19.99,2025-02-11,2025-09-04,1,520,0,False
2045,Jason Lewis,jack01@example.com,Premium,19.99,2025-03-11,,0,492,0,True
2398,Olivia White,anthonymcfarland@example.net,Premium,19.99,2024-10-06,2024-12-02,1,648,1,False
1469,Chloe Bowers,christinacraig@example.com,Premium,19.99,2024-12-29,2024-12-29,1,564,1,False
2904,Robert Acevedo,tonyaholmes@example.net,Pro,39.99,2026-04-22,2026-06-21,0,85,0,False
1687,Catherine Davis,amybrennan@example.net,Premium,19.99,2026-01-25,2026-03-12,2,172,0,False
2909,Jordan Williams,yhill@example.net,Pro,39.99,2025-10-07,2025-11-30,0,282,1,False
1639,Laura Taylor,kathrynwatkins@example.com,Premium,19.99,2024-08-28,2025-03-04,2,687,1,False
2771,Nicholas Sampson,allenronald@example.com,Pro,39.99,2024-08-16,2026-06-17,2,699,0,False
2218,Brian Lyons,amartinez@example.org,Pro,39.99,2025-07-13,2025-08-26,1,368,0,False
2158,Jonathan Johnson,brianna41@example.org,Basic,9.99,2025-01-26,2025-12-18,1,536,1,False
2415,Lisa Williams,sharris@example.org,Premium,19.99,2026-04-23,,1,84,1,True
2527,Patricia Williams,jeffreyglenn@example.net,Premium,19.99,2026-02-26,,1,140,0,True
2711,Daniel Warren,kelly01@example.org,Pro,39.99,2025-02-12,2025-11-26,2,519,0,False
2300,Melissa Thomas,michele43@example.org,Basic,9.99,2026-03-02,2026-05-20,1,136,1,False
2887,Michael Neal,wesleyjohns@example.com,Pro,39.99,2026-01-23,2026-07-12,2,174,0,False
1800,Omar Garcia,mackenzieward@example.org,Basic,9.99,2024-10-25,2025-07-19,0,629,1,False
2603,Kevin Wilson,boltondavid@example.net,Pro,39.99,2024-09-04,2026-02-09,0,680,1,False
1160,Kelsey Rodriguez,john10@example.org,Pro,39.99,2025-05-04,2026-04-16,0,438,0,False
1956,Christian Riddle,mgray@example.org,Premium,19.99,2024-09-07,2024-11-30,2,677,0,False
2186,Kelly Romero,ymitchell@example.com,Pro,39.99,2025-12-27,2026-07-06,1,201,0,False
1821,Jodi Smith,nwoodward@example.com,Pro,39.99,2025-10-15,2025-11-29,0,274,1,False
2739,Vanessa Bennett,jefferyjones@example.net,Pro,39.99,2025-07-31,2025-11-15,0,350,0,False
1877,Donna Ibarra,treed@example.com,Pro,39.99,2025-04-14,2026-04-26,1,458,0,False
1913,Debra Clark,ahale@example.org,Basic,9.99,2026-02-06,2026-02-06,1,160,1,False
